id,text,like_count,commentor,is_favorited,is_pinned,is_comment,comments,musical
UgzoyAGv9afLCxZy04F4AaABAg,Aaaaye fellow Rachel Bloom fans,5,@Vocalovely,False,False,True,5,Nerdy Prudes
UgzoyAGv9afLCxZy04F4AaABAg,I was def getting Rachel bloom vibes and loved every second of it,6,@Trainwrecktayta,False,False,True,5,Nerdy Prudes
UgwTPcslD2b2AXX3y-l4AaABAg,"This show is absolutely incredible and extra praise to how much the production for the digital recordings have improved! The writing, the singing, the choreography, the comedy, the emotions: Everything is absolutely TO DIE FOR. Definitely a show-stopping favorite StarKid show.
And the newest Hatchetfield installment still carries the heart that has us rooting for more!!! All my love to you, StarKid!",17,@raestyles4694,False,False,False,0,Nerdy Prudes
UgzsF1RQtrPH2h3Lxdp4AaABAg,1:23:04 HOLY SHIT,1,@axelotlee_,False,False,False,0,Nerdy Prudes
Ugz-U9hCWvf0c4kf9_R4AaABAg,"Now that the 5 lords in black have human forms, we need a face off of them (""the brothers"") vs Webbie and Ms. Holloway (including Duke).",8,@mudbloodproductions7552,False,False,False,0,Nerdy Prudes
Ugzi4uvWlttaDegXz3p4AaABAg,I love that after you finish it if you listen to the beging again a lot of the start makes way more sense.,1,@ryandonaldson3370,False,False,False,0,Nerdy Prudes
UgydthkANkhD5__1cRF4AaABAg,"Ngl only heard about this cuz im a smosh fan and angela stan, but this was so much funnnn! Everyone did so great! Especially impressed by the folks who played many characters in their way to make them individual. SOOOOO GREAT",0,@ping22399,False,False,False,1,Nerdy Prudes
UgydthkANkhD5__1cRF4AaABAg,"Definitely check out the rest, especially Black Friday, because Angela has a leading roll in that one too!",1,@Levleup,False,False,True,1,Nerdy Prudes
UgxGjS_izYrzLyEcEvJ4AaABAg,"A little bummed Mariah didn't get a big number, ngl. The leading lady has PIPES; why not show them off???",2,@SparrowNR,False,False,False,0,Nerdy Prudes
UgxuWCJO8TO3EBBEQ154AaABAg,"The music in this is definitely the best. But i cant say this is the best hatchetfield play. It drags on to long and doesn’t get to the horror elements until an hour in. I get it is setting up the characters and it works some of the scenes later would not have work if i didnt care. But the guy who didnt like musicals was shorter and was able to do it less time.

I feel all the blind praise calling it the best of the hatchetfield musicals is due to recency bias",2,@bustedmusketproductions357,False,False,False,2,Nerdy Prudes
Ugz1P8UyvvZ0IBjaU_d4AaABAg, @Nobody-707  the purple one with a giant eye,0,@user-vi6fu2lj6j,False,False,True,13,Nerdy Prudes
UgxfCY__64qLe_c-XqB4AaABAg,HOOOOOLLLLYYYY SHIIIIIIIIIIIIIIIIIITTTTTTT AAAAAAAH,0,@garfield-is-amazing,False,False,False,0,Nerdy Prudes
UgwyGdcqiLj946A1fw54AaABAg,I am upset I can't like this multiple times. Ahhhhh!,1,@SiminaDar,False,False,False,0,Nerdy Prudes
UgyV6IqqHmAJ656o_XZ4AaABAg,"Disagree about Black Friday. If anything, I felt it deviated too much from TGWDLM and also was in itself kinda weird, just too many songs that didn't click for me and didn't seem to fit in imho (while others were really great again). Still like it, but clearly the weakest weakest overall of the bunch.

But fully agree that NPMD did everything perfectly, managed to mesh TGWDLM and what we know about the Hatchetfield Universe perfectly into it while being true to itself and having so many banger songs that all fit and man, I can't stop praising it. I have been watching it like 3 to 4 times already in the like 29 hours that it has been out by now ^^",37,@mementomori5580,False,False,True,4,Nerdy Prudes
UgyV6IqqHmAJ656o_XZ4AaABAg," @mementomori5580  LITERALLY SAME! Ill be watching it for the fifth time in two days, and i just cant get enough of it! Perhaps I didnt vocalize my feelings on Black Friday properly but I meant it just couldnt live up to TGWDLM as well. Its okay in my opinion, but definetly the weakest of the hatchetfield shows so far lmao. I LOVE the lore with the eldritch gods being developed more and more tho, i cant get enough of how deep it goes!",16,@sigglace8087,False,False,True,4,Nerdy Prudes
UgyV6IqqHmAJ656o_XZ4AaABAg,​ @mementomori5580 I think what went wrong with Black Friday was that the songs kinda felt out of sync with each other and didn't have the same vibe as TGWDLM and NPMD had.,2,@hafsahsaleem7421,False,False,True,4,Nerdy Prudes
UgyV6IqqHmAJ656o_XZ4AaABAg," @hafsahsaleem7421  honestly true.  And thats what i mean about TGWDLM and NPMD, each number is distinct but with a similar feel between each number that makes each musical have its own identity, while Black Friday didnt quite hit that mark",0,@sigglace8087,False,False,True,4,Nerdy Prudes
UgxXMe6H81TE7VxvgU14AaABAg,"Angela is literally so cute, she did such a great job in this!!",5,@DuckBoxHouse,False,False,False,0,Nerdy Prudes
UgzFJ2OOr4ov5HMSNzh4AaABAg,"""HEY! I JUST TOOK A BULLET FOR YOU BRO!?!""",5,@naptskiisme,False,False,False,0,Nerdy Prudes
Ugy3jraYmASsHxJX93h4AaABAg,"After ""Best of you""
""Huh, a happy ending. That felt out of character for an Hatchetfield musical.""
Then ""Dirty dudes must die"" plays
""Now this is the real ending for an Hatchetfield musical.""",13,@movieandtvseriesclips2805,False,False,False,0,Nerdy Prudes
Ugx4N-wDZWfyTJgHuDV4AaABAg,"Loving the show, but there is one thing I haven't seen people talk about much: 

Even though Lauren Lopez is an unquestioned fan-favorite among Starkid fans, with a ton of beloved performances where she has shown off her range, Ruth Fleming might actually be her best. Her line delivery is gut-bustingly funny, even if a line isn't as good as others she has in the show. And then, towards the beginning of the second act, she delivers a - forgive me - show-stopping number that is sad, utterly bizarre and reveals depth to Ruth that we don't see at any other point in the show. Oh, and Lauren Lopez sings the motherfucking hell out of it. Those cheers from the audience during the number didn't happen by accident. And then it ends with horrific irony: Ruth, the character desperate to be touched and noticed by someone, gets her longest sustained contact by another character when she is getting brutally murdered via a wedgie so forceful that it splits her in half. It's one of the few times that Ruth is on stage with only one other character, and it's the most solo attention she receives from another character. Ruth might low-key be the most tragic character in the entire show, yet also one of the funniest, and Lopez played every moment vibrantly.",111,@kellyrocheleau4660,False,False,False,0,Nerdy Prudes
UgxYDX_5yDaVAosMfEt4AaABAg,The NANI made my cackle laugh hahahahah,4,@kitt3526,False,False,False,0,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,​ @Jaydee-wd7wr  I think Alice used to go to Hatchetfield High School before the divorce of her parents so he just referenced Grace Chasity as someone she could date but to be far Deb isn't from Clivesdale (where Alice lives with her mom) and they are still dating.,20,@WhiffleWaffles,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg, @Jaydee-wd7wr She's also mentioned offhandedly (first name only) in Black Friday as the sitter who cancelled on Tom!,29,@itsjudemydude,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,I would tell her to stick with Deb.,5,@someguydoingthings,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,I don't think he really knows her that well lol,8,@DrewFilms05,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg," @nerkdurgen5574  Alice lives with her mother most of the time in Clivesdale. Bill lives in Hatchetfield. Before her parents got divorced they all lived in Hatchetfield together. Deb goes to Hatchetfield High and so does Grace. Since Bill and Grace both live in Hatchetfield it makes sense that they go to the same church, and would then make sense how both Alice and Bill know of her. The rest of the needed info for why Bill said Grace is explained by @corinneeaglebridge in their comment above.",15,@LJ-ox2tt,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg," @corinneeaglebridge  ""And suddenly I'm defending GRACE CHASITY of all people.""",20,@jahnabanana,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,Yk what i love her anyways,0,@Sunnyomori649,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg, @Jaydee-wd7wr nah he goes to her church so she defo lives in hatchet field,0,@alicewilkoo1512,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,"I saw this comment when i opened the video and it got funnier the further in I got, holy shit",6,@ruhrohscoob1108,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,"""And all of a sudden, I'm defending GRACE CHASITY.""",7,@SentientIrisu,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,"First of all, he said someone “like” Grace Chasity. And second of all, why am I defending Grace Chasity?",11,@UranusHz420,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,"""And now I'm defending Grace Chasity of all people!!""",9,@dragon1130,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg," @Jaydee-wd7wr she absolutely exists as more than that prior to NPMD. Watch the episode the Nightmare Time 2 titled “Abstinance Camp”. (Also Peter Spankoffski and Stephanie Lauter meet, and more, in abstinence camp.)",9,@UranusHz420,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg," @UranusHz420 , The point is, she was created specifically for that joke and nothing more, as well as it has been designed the Hatchetfield saga was originally only planned as a single musical, the other characters in it weren’t people, they’ve been fleshed out later.",2,@Jaydee-wd7wr,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,Interesting concept can you pass the head- Bread?!,1,@mckinleymiles50,False,False,True,39,Nerdy Prudes
UgyDA4GMnjxVLTzqsvV4AaABAg,can't believe he defended Gracie chasitity of all people!,1,@twigwigsoso,False,False,True,39,Nerdy Prudes
UgypHd9A_nH7YwHa1Gh4AaABAg,"AMAZING show! I loved it so much, ty Starkid! I know I’ll be coming back to this all the time

Also, SPOILERS







I love that the ending was still horrific while also allowing the characters I was most attached to to live; we basically just traded one serial killer for another, but at least Steph and Peter are alive for now! I know not to expect happy endings from Hatchetfield for the most part",59,@JustKels,False,False,False,2,Nerdy Prudes
UgypHd9A_nH7YwHa1Gh4AaABAg,"Spoilers 














I honestly think this might be the first Hatchetfield musical where I got really attached to the characters, and I think it's because there was a lot of character building before the paranormal stuff happened and we got a nice look into who the characters are. 

Throughout the show, I was trying to keep myself from getting attached because, in my mind, I was like, ""they're all going to die, no one survives in the Hatchetfield musicals."" I was so surprised when Steph and Pete actually survived.",11,@sapphirespeedster6466,False,False,True,2,Nerdy Prudes
UgzqXrvCdF9keodLjr54AaABAg," @razkanaz  yeah you’re right, people can enjoy both versions",3,@thatgaiagirl6788,False,False,True,2,Nerdy Prudes
Ugw6WJKk4lleDdmjN1d4AaABAg,OMG IT WAS AMAZING 😭,0,@Lee-fx7bd,False,False,False,0,Nerdy Prudes
UgyOo2KE74Qpsp5c1wx4AaABAg,God the ensemble parts were so good throughout the entire show.,52,@abbydoesart648,False,False,False,0,Nerdy Prudes
UgxbNo5GewrWNX2VGH94AaABAg,Oh my god the screams when he took off his shirt lmao,10,@bigdaddytruck3647,False,False,False,0,Nerdy Prudes
Ugx5aNn9BbO1S2ueVOx4AaABAg,ANGELA??,0,@rainyday389,False,False,False,0,Nerdy Prudes
UgzisXiRJUQlfQifJLh4AaABAg,"hears singing of black lords names

Me: wait... Wait... Wait...

Immediately starts excited as the Lords of black are awakened

Me: holy shit!

EXCITEMENT INTENSIFIES",17,@alisonmicahtillery3814,False,False,False,0,Nerdy Prudes
UgwexLgkVTOUl2c1eP94AaABAg,"I’m so psyched to see this, been waiting with baited breath since the trailer ❤",0,@indiecrowarts,False,False,False,0,Nerdy Prudes
UgyfXVtYTF-pEJAfsmd4AaABAg,"As a person who has been obsessed with all things starkid for the past month, you cannot describe how much unfiltered joy I was feeling while watching the Show Me Your Hands instrumental in the background of the cop scenes, the entire beanies section, all of the random references in Hatchet Town, and all the other wonderful tidbits.
Starkid, I applaud you for making this amazing piece of media in our world for some random dude to dissect. Thank you.",708,@Nabtastic,False,False,False,0,Nerdy Prudes
Ugz2zcsT5rdVum3QpfZ4AaABAg,HOT CHOCOLATE GUY,8,@padmeamidala6850,False,False,False,0,Nerdy Prudes
Ugz9_GIw6kwdkrHSyEF4AaABAg,Does anyone get a feeling that this musical is a mixture between high school musical and heathers,10,@musicalsingingboy,False,False,False,0,Nerdy Prudes
UgzEs0B17B--RWR69gV4AaABAg,"All-powerful malevolent gods literally showing themselves

Grace Chastity: “Well CLEARLY this means I should praise The Lord even MORE”",11,@LoverOfStuff,False,False,False,0,Nerdy Prudes
Ugy-cZik9MbRJDzXQLN4AaABAg,they put on their instagram story that you had to buy a ticket,5,@avast47,False,False,True,1,Nerdy Prudes
Ugz-dP2mGUFWS3hit714AaABAg,"Literally their best musical, if this flops view-wise then imma be actually so sad",11,@furiousstudios4438,False,False,False,0,Nerdy Prudes
UgwWp3pANbHc50ZDs4N4AaABAg,THAT WAS AMAZINGGGGGG,3,@Sweetie_tooth,False,False,False,0,Nerdy Prudes
Ugzt3ROV89bsZgro9MZ4AaABAg,how do we watch the Workin' boys stream?,1,@katiemorrill4318,False,False,False,0,Nerdy Prudes
UgzT9X9qzYBrqM3ZTZl4AaABAg,"WELL DONE!! ANOTHER FANTASTIC STARKID SHOW!!! This is going down as one of my new favorites!!! Y’all are amazing, creative, talented, and beautiful souls!!! Thank you Starkid for providing us with the BEST shows possible!!! 🙏🙏🙏",23,@Joypthatsme,False,False,False,0,Nerdy Prudes
Ugztou8lIrwoHzZIipp4AaABAg,"the editing is amazing, it was worth the wait <3",3,@camelio1312,False,False,False,0,Nerdy Prudes
Ugy0cWvmT-7IzZ9Ai-d4AaABAg,Taking away Spotify? This man's evil knows no limits..,3,@iantophernicus6042,False,False,False,0,Nerdy Prudes
Ugy1YMi0i1WqqACOOvB4AaABAg,Holy Frickity frack that was actually incredible,4,@AI-nm1pq,False,False,False,0,Nerdy Prudes
UgxgX3QD3FoQuFYCjh94AaABAg,"Incredible, so glad I caught it live! Another fucking masterpiece from Skarkid",3,@Zeffer32,False,False,False,0,Nerdy Prudes
Ugzk9ep3Ea61Z_69VCN4AaABAg,Fucking awsome-,2,@dyslexicfinch,False,False,False,0,Nerdy Prudes
Ugy6lODTzT71d__csTV4AaABAg,THIS WAS AMAZING!,1,@the-demon-of-a-thousand-eyes,False,False,False,0,Nerdy Prudes
UgwKYBVMg8WLZxEkZ0R4AaABAg,AS AMAZING AS I THOUGHT IT WOULD BE,2,@kaydidz192,False,False,False,0,Nerdy Prudes
UgwfS8UdX9hKqXgXFsd4AaABAg,The duality of the ending is to DIE FOR!!!,2,@ehhh9793,False,False,False,0,Nerdy Prudes
UgzhGwWEH6Bm0OocLZ14AaABAg,"What a show. I'm so glad y'all didn't lose a second to the pandemic and came back to drop this amazing creation. I want to know even more about Hachetfield and it's lore now and I hope it gets expanded further sometime.

Also fuck Clivesdale.",10,@Zapperr459,False,False,False,0,Nerdy Prudes
Ugy2VJ64qNyMJljlRfl4AaABAg,"49:40 is definitely one of my favorite callbacks because the actors are perfectly reversed and it almost feels like revenge, though I do always love Paul and Emma’s appearances",74,@izzybells6813,False,False,False,0,Nerdy Prudes
UgzmPtLMRkGAYh5ZlK14AaABAg,That was legit so amazing holy heck,1,@Yurijaybae,False,False,False,0,Nerdy Prudes
UgyjmRmq5Esnv9qnDD14AaABAg,Amazing!! This was incredible!!,2,@queer-bookworm-guy,False,False,False,0,Nerdy Prudes
UgxzG-0sHFHJ4EAAcH14AaABAg,WHAT A FUCKING MUSICAL. 10/10,2,@endermaster08,False,False,False,0,Nerdy Prudes
UgyCYsIZUl00AIM7wxt4AaABAg,Just finished watching the premiere and holy SHIT THAT WAS INSANE BUT SO GOOD?? EVERYONE DID WONDERFULLY,9,@rosealena4,False,False,False,0,Nerdy Prudes
UgzzUpLDiMk1HrL0WUR4AaABAg,"OH MY GOD THAT WAS SO GOOD??? THE RETURNING MOTIFS IN THE MUSIC, HELLO?????? IM GONE",3,@1tE5o6,False,False,False,0,Nerdy Prudes
UgwB9RmYZRKBe6LchPh4AaABAg,The cameos in Hatchet Town were so fun! It was fun to have it just a little different from the digital ticket for the opening night.,14,@rinnie_arts,False,False,False,0,Nerdy Prudes
Ugz5vFLwE9TGSzGqO8p4AaABAg,This was absolutely incredible,1,@ToasterInaFridge,False,False,False,0,Nerdy Prudes
UgyTDWfRW2HaN110pRN4AaABAg,"Oh my God, it's so good! Jeff killed it with the music and everyone gave their performances their all. The perfect mix of fan-service, fleshing out the lore and crude humour.",169,@AutumnRaison,False,False,False,0,Nerdy Prudes
Ugzkrly0UdqxGAjjCXJ4AaABAg,Absolutely amazing!!!,3,@WriterBen01,False,False,False,0,Nerdy Prudes
UgzqehKl_r5E0p2OZdp4AaABAg,This was so fucking sick holy shit,4,@welbe__,False,False,False,0,Nerdy Prudes
UgwrQu5N9TlUuIEpTUd4AaABAg,“SHES BISEXUAL AND DEAD WHERE ELSE WOULD SHE BE” actually killed me 💀,8100,@sienahyde876,False,False,False,19,Nerdy Prudes
UgwrQu5N9TlUuIEpTUd4AaABAg,Guess that puts Alice off her list. Or maybe she’s deeply closeted.,204,@Jaydee-wd7wr,False,False,True,19,Nerdy Prudes
UgwrQu5N9TlUuIEpTUd4AaABAg," @Jaydee-wd7wr Seems like Grace has a low opinion of sexuality in general, actually",215,@tandnmom100,False,False,True,19,Nerdy Prudes
UgwrQu5N9TlUuIEpTUd4AaABAg,@tandnmom100  well she Is christian So Yeah,26,@G.Paat1403,False,False,True,19,Nerdy Prudes
UgwmRqXZdE1UMKot8kJ4AaABAg,What if I told you I made it-,0,@sandrafunacc1,False,False,True,52,Nerdy Prudes
UgyZudvEKdb2RA0BALx4AaABAg,'like touching myself and lying to the police' - girlhood is a spectrum,14,@jinx7075,False,False,False,0,Nerdy Prudes
UgzbR4wbnqYhSMOi1oF4AaABAg,Joey gets all the best songs,5,@dealingwithDeLany,False,False,False,0,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,I think Alice dodged a bullet by not dating Grace Chasity. (Or someone like her.),2000,@aliyah1164,False,False,False,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,I was thinking the same thing the entire time,115,@Gamergirl-.-,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,Alice dodged the bullet but Bill couldn't-,378,@Exvilness,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness  FOULLLLLLL,105,@aliyah1164,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,​ @Exvilness NAHHHHH,38,@chickenlord9873,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,​ @Exvilness YOU DID NOT,39,@jimmy_the_squid9456,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness LMAO YOU DID,19,@four_girls_in_search_of_awesom,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,"Knowing Grace she would’ve dragged her down to hell with the black book, make a realisation that all people “are dirty” and reap the souls of everyone in hatchetfield.",61,@theeeveelutionist7245,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,Too soon!,4,@dez6529,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,​ @Exvilness oof,4,@Firegen1,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness listen here you little sh-,0,@billolson8766,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness  U ARE EVILLL,0,@user-gv3mr9jw7r,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness nahh,3,@Weedwizardgt,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,​ @Exvilness STOPPPPP.,3,@SentientIrisu,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg, @Exvilness PFFFFFFFFT,0,@brotherkhrayn3525,False,False,True,15,Nerdy Prudes
UgzkW_U1gYORfKh9r0l4AaABAg,"But she was so nice to Bill in church, so..... 😂",0,@margaretschlieter,False,False,True,15,Nerdy Prudes
Ugx08jmCGESpXr1JxwJ4AaABAg,Any of y'all heard of a cute little English play called DNA?,0,@milward4563,False,False,False,0,Nerdy Prudes
UgzZ0uuowJo0yquxw8J4AaABAg,BRO THE REFERENCES TO TGWDLM ARE FIRE 🔥,10,@namesmcdoon,False,False,False,0,Nerdy Prudes
UgwRLEVSu_2ma7tMBrN4AaABAg,kill it !!!! i love joey n mariah,1,@gh0st.gutz_,False,False,False,0,Nerdy Prudes
Ugw3f1NmLWJXflWd22l4AaABAg,Need the barbecue song rn,2,@emojibomb9030,False,False,False,0,Nerdy Prudes
Ugwu2cYQOYYGpyMXkhd4AaABAg,im at work 😭 but ill watch this later ❤❤❤,0,@gh0st.gutz_,False,False,False,0,Nerdy Prudes
UgwcJpK03DmQxis7tFV4AaABAg,Why does every musical get an hour longer,0,@PnetMars,False,False,False,0,Nerdy Prudes
UgzqnS7l4sZYPcgJiyN4AaABAg,"Loving this, happy Friday the 13th!  Wasn't expecting to see this so amazing surprise today!",7,@moriens2405,False,False,False,0,Nerdy Prudes
UgwBbPb5VR1gc0gJJDJ4AaABAg,i’m so excited,0,@rekk1215,False,False,False,0,Nerdy Prudes
Ugyx9c7k8Ij6wR4WqfZ4AaABAg,let’s go,0,@rekk1215,False,False,False,0,Nerdy Prudes
UgxX59k6GuWmsv6SAAl4AaABAg,Omg!!!!,0,@rssstu8886,False,False,False,0,Nerdy Prudes
Ugzku33YUvSxwPBYB8x4AaABAg,Oh god I’m so excited. I can’t wait for everyone who hasn’t seen it yet,2,@explodingmangos3416,False,False,False,0,Nerdy Prudes
UgzKpzMgju5gTyVCWCh4AaABAg,"I’m so excited for this his is unreal!! I’ve been waiting since February when it was performed live (I think?) for it to come out on youtube, I can’t believe it’s finally here!! Just a few more hours guys!!!!",1,@gwenmorgan8696,False,False,False,0,Nerdy Prudes
UgzV7AQnHSk0fWkzP2t4AaABAg,Omg I am so excited!!!,0,@simon8433,False,False,False,0,Nerdy Prudes
Ugyfm-LX0WDNMzD6gox4AaABAg,THE APOTHEOSIS IS UPON USSSSSSSSS,2,@rileysobel3834,False,False,False,0,Nerdy Prudes
Ugx1htXBzIsqB0X7t9F4AaABAg,I've never been more excited for anything in my entire life ever!!!!,2,@RealDaisyClarke,False,False,False,0,Nerdy Prudes
UgweNpxqbi7T5ThjhuR4AaABAg,Wouldnt it be hilarious if they came out with something bubbly and not horror-like after this? 😂,28,@valentinagarcia5506,False,False,False,0,Nerdy Prudes
UgyiFEFarWzbbbCst094AaABAg,YESSSSSS Im so excited 😁😁,0,@maddiyana9379,False,False,False,0,Nerdy Prudes
UgzzUrlvR-plA9WfNq54AaABAg,Commenting to set in stone I was here before this came out,2,@Secripse,False,False,False,0,Nerdy Prudes
UgwjAiyRH9YUiylXyFB4AaABAg,ARE YOU READY HATCHETFIELD? 😂,4,@ravenwood3695,False,False,False,0,Nerdy Prudes
UgzSgJbT6Ax65JVdy8J4AaABAg,I can't wait to watch this in HD!! It's gonna be amazing <3,1,@ateawithoney,False,False,False,0,Nerdy Prudes
UgzfINBPvDLU3vwU-Cp4AaABAg,Can't wait 😀,0,@cassidydarling3846,False,False,False,0,Nerdy Prudes
UgxMqXXT6B7Rr4sjsSd4AaABAg,WOOO YAY,0,@miuq,False,False,False,0,Nerdy Prudes
Ugx-_pwx9swZ4YIodjJ4AaABAg,FUCK CLIVESDALE! GO NIGHTHAWKS!,1,@ethanplaysforsarah,False,False,False,0,Nerdy Prudes
UgyKOulAlhIM-TAkeVt4AaABAg,i am so so excited for this. ive already seen it COUNTLESS times from the digital ticket + digital download but… YOUTUBE PREMIERE DAY !!!!! cannot wait <3,1,@thesilliestboyintown,False,False,False,0,Nerdy Prudes
UgwYWFlVQIS-r7RUUch4AaABAg,When does this premiere?,3,@alexafreddy,False,False,False,1,Nerdy Prudes
UgwYWFlVQIS-r7RUUch4AaABAg,"10pm BST today. Don't know where you at on the globe. Either way, 6 hours from now!!",0,@Robin_wtwgb,False,False,True,1,Nerdy Prudes
Ugydgd-lbEiabGdI2kp4AaABAg,"a long time coming, so happy for it to finally be here!",1,@luckyduck1000,False,False,False,0,Nerdy Prudes
UgzbdaTO8zrQR_Lx-Xp4AaABAg,I bought the digital ticket way back when and the show was so amazing but the quality was poor. Can't wait to see it in amazing quality!,0,@sanaehagino4060,False,False,False,0,Nerdy Prudes
UgzjI3f523A9gBsYqK54AaABAg,"must they, though? must nerdy prudes die? this could be analysed in greater depth i feel x",1,@erinmalik.,False,False,False,0,Nerdy Prudes
UgzEViNVaPge2VF36ZZ4AaABAg,I can’t wait!!!!!,0,@michaelpisano991,False,False,False,0,Nerdy Prudes
UgyGqXLxhe8GejbKhFp4AaABAg,PLEASE I CANT WAIT,0,@Millie_Sings714,False,False,False,0,Nerdy Prudes
UgxYkYUjRezzbO3jYP14AaABAg,"I’m so sad I’m WORKING when this comes out! But after watching the digital ticket edition, I absolutely cannot wait! “Out of the depths and hell and back”!",1,@emilky924,False,False,False,0,Nerdy Prudes
UgzJuWvdb7OPbdFduTZ4AaABAg,AAAAAAA,0,@bluewindgetssobare,False,False,False,0,Nerdy Prudes
UgydjSUGio2dvW21ghl4AaABAg,"so excited to watch! It comes out at 4pm in my time zone, so hopefully I can watch it when I get home, but I might just watch it in the car. I've been avoiding spoilers, have absolutely no idea what the plot is, and I've heard great things from people, so we'll see how this one goes.",2,@jackie-kl4mc,False,False,False,2,Nerdy Prudes
UgydjSUGio2dvW21ghl4AaABAg,i just watched. and just like. wow.,0,@jackie-kl4mc,False,False,True,2,Nerdy Prudes
UgydjSUGio2dvW21ghl4AaABAg,"yeah, this is possibly one of my fave pieces of media ever",0,@nyanninja2324,False,False,True,2,Nerdy Prudes
UgwqY4SnfJjVSRqa9Ft4AaABAg,AHHHHH I AM SO EXCITED,0,@jasiq99,False,False,False,0,Nerdy Prudes
UgxQ_jpR6kmhq3sW7QJ4AaABAg,"I have to get up at 6 am to watch this, but it’ll be worth it! So excited!",1,@jhyejin,False,False,False,0,Nerdy Prudes
Ugx9PmkMNXQf8RZ90ud4AaABAg,I'm so excited to watch this again!!! Wish it was today instead of tomorrow tho (have day off for my bday),2,@AngieLadyRainbowblack,False,False,False,2,Nerdy Prudes
