,id,parent,text,like_count,author,is_favorited,is_pinned
5813,Ugz3EsA35fs51QzQq7x4AaABAg.9vrzEngbvwW9vxE1YuSbSL,Ugz3EsA35fs51QzQq7x4AaABAg,It’s even funnier knowing that The Guy Who Didn’t Like Musicals came out five years before this,196,@Varalynnta,False,False
5814,Ugz3EsA35fs51QzQq7x4AaABAg.9vrzEngbvwW9vxn7-9uhE8,Ugz3EsA35fs51QzQq7x4AaABAg,​ @Varalynnta it's insane how it feels like too long ago and not that long ago at the same time. Seems like I've been waiting for this forever but then Black Friday only came out like 2-3 years ago or something.,75,@LunaWitcherArt,False,False
5815,Ugz3EsA35fs51QzQq7x4AaABAg.9vrzEngbvwW9vzf3yM5Kg5,Ugz3EsA35fs51QzQq7x4AaABAg, @Varalynnta  that’s why they did it,27,@georgia2992,False,False
5816,Ugz3EsA35fs51QzQq7x4AaABAg.9vrzEngbvwW9vzsrjycEff,Ugz3EsA35fs51QzQq7x4AaABAg, @Varalynnta that’s the joke,32,@cornnflaek6234,False,False
5817,UgwuFE2USR0zqTcJETJ4AaABAg,root,Skele-in,3,@DoraG99,False,False
5818,UgwuFE2USR0zqTcJETJ4AaABAg.9vryga84ac_9vs9rClwMTx,UgwuFE2USR0zqTcJETJ4AaABAg,IM SO FUCKING SCARED OF SKELEINS,3,@interestingusername306,False,False
5819,UgzPghFpjf4VJruCADl4AaABAg,root,i get so giddy every time i see angela!!!!!,1,@Bunny-tf1fc,False,False
5820,Ugwhy7EPEhSIJmCY4M94AaABAg,root,I’ve watched this like 3 times now and I can’t get over the fact that this all happened because GRACE CHASTITY GOT HORNY AND COULDNT HANDLE IT,370,@sheanartisthunty,False,False
5821,Ugwhy7EPEhSIJmCY4M94AaABAg.9vryYdaQYS29vsS25_kwXP,Ugwhy7EPEhSIJmCY4M94AaABAg,To be fair thats also how Hunchback of Notre Dame happened 💀,58,@NightlyShadow,False,False
5822,Ugwhy7EPEhSIJmCY4M94AaABAg.9vryYdaQYS29vy9synxkj6,Ugwhy7EPEhSIJmCY4M94AaABAg,"​ @NightlyShadow ""Religious Psychopath causes massive problems for everyone because they got horny""
Yep, that summarises both stories pretty decently.",46,@cantaloupegodling352,False,False
5823,Ugwhy7EPEhSIJmCY4M94AaABAg.9vryYdaQYS29vyjNx1zbeb,Ugwhy7EPEhSIJmCY4M94AaABAg,😂,0,@janaloff,False,False
5824,Ugwhy7EPEhSIJmCY4M94AaABAg.9vryYdaQYS29w05jv_bIfp,Ugwhy7EPEhSIJmCY4M94AaABAg,​ @NightlyShadow so essentially Frolo was Grace Chasity's ancestor,2,@jimmy_the_squid9456,False,False
5825,Ugwhy7EPEhSIJmCY4M94AaABAg.9vryYdaQYS29w0HnsU5HPN,Ugwhy7EPEhSIJmCY4M94AaABAg,"And this is why fundies are dangerous, my friend",0,@hexonyou,False,False
5826,UgzNy5dErjWIDtpLKP14AaABAg,root,"I know it's cheesy, but I just want to say how much I love this show. first of all, it filled all of the holes in my primary Hatchetfield theory, so I'm pretty sure I understand what's going on now. :) 
secondly, this show is the first starkid show that's made me actually cry. they've made me sad and brought tears to my eyes, but cool as I think I am reprise made me ugly sob on the floor. it was such an emotional roller coaster and I am so happy with the ending. the world didn't end! all pervs are going to die! woo hoo! but seriously, this show is already my third favorite starkid show, thank you very much.",8,@Starkidfan27,False,False
5827,UgxvSveExDPwe9bSZxR4AaABAg,root,jon in tights truly is all i needed in life,1,@Azimii,False,False
5828,Ugx2cse6g81Lqf_1ZaJ4AaABAg,root,Max using therapy-speech because he keeps being sent to anti-bullying stints and probably therapy while still deciding to be an asshole with a god complex is soooooo good. american psycho type beat,6900,@blob9638,False,False
5829,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vuBepFb0Jc,Ugx2cse6g81Lqf_1ZaJ4AaABAg,"Oh my god thank you for articulating it, I had noticed but couldnt put it into words",330,@explodingmangos3416,False,False
5830,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vwmakbnq3K,Ugx2cse6g81Lqf_1ZaJ4AaABAg,He’s so unapologetically terrible all the way to the end I love it,290,@MayvaAva,False,False
5831,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vxms1DrWQY,Ugx2cse6g81Lqf_1ZaJ4AaABAg,"I mean, his dad seems to bully him at home for everything, and he probably doesn't have time to work/save money/move out since he's so great at football and that's probably his only shot at leaving for college MAYBE. Therapy can only do so much - if your environment affects you negatively you need to get away from it before actually improving. Had he lived to move out, he would probably improve a lot faster, specially with all the maturing that comes with living on your own, working and paying your own bills.",220,@LunaWitcherArt,False,False
5832,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vyIDeDgkgX,Ugx2cse6g81Lqf_1ZaJ4AaABAg,Still love how he has such a high EQ but he’s in remedial algebra in senior year,145,@redscrunchie222,False,False
5833,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vzQ5V8KmvV,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @redscrunchie222 algebra is fucking hard,71,@skullman-us7wn,False,False
5834,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9vze6eui1M7,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @skullman-us7wn  no,5,@DannyMakesVideosIGuess,False,False
5835,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9w9LyBdZoOG,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @DannyMakesVideosIGuess  Because apparently everyone thinks like you.,34,@LJ-ox2tt,False,False
5836,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9wA_RDRlxOf,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @LJ-ox2tt  Because maths they teach you at 13-15 is not hard yes.,1,@DannyMakesVideosIGuess,False,False
5837,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9wDqBHvOmdQ,Ugx2cse6g81Lqf_1ZaJ4AaABAg," @DannyMakesVideosIGuess  It's not hard for me, I took Algebra in 6th grade rather than 9th, but for other people it's difficult, and you can't just act like all people are the same and think the same way. You may have normal intelligence, but clearly you are lacking in emotional and social intelligence. Try being empathetic for once, it might help you understand things that ""13-15"" year olds can understand.",0,@LJ-ox2tt,False,False
5838,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9wtJTqL1RXp,Ugx2cse6g81Lqf_1ZaJ4AaABAg," @DannyMakesVideosIGuess yeah, the basics maybe. Algebra scales with your grade level, it definitely gets super difficult for some people. R/iamverysmart is great for people like you",32,@JaraelMoonsilver,False,False
5839,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQ9wuOxQn-KkG,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @JaraelMoonsilver  just don't be dumb lmao,3,@DannyMakesVideosIGuess,False,False
5840,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQA0OZ6q4RLK2,Ugx2cse6g81Lqf_1ZaJ4AaABAg,it’s one of my fav details!!,1,@mekaylaowo1928,False,False
5841,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQA1NhbaP4idV,Ugx2cse6g81Lqf_1ZaJ4AaABAg, @skullman-us7wn CALCULUS WAS TOUGH,1,@Draztikus,False,False
5842,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQA1VJxCnL4Sx,Ugx2cse6g81Lqf_1ZaJ4AaABAg,"Can we also appreciate that throughout the musical he does drop some religious references, ex. Forbidden Fruit in regards to Grace.",10,@anthonyotlang1872,False,False
5843,Ugx2cse6g81Lqf_1ZaJ4AaABAg.9vrxh32xXOQA1k2aJOpoGd,Ugx2cse6g81Lqf_1ZaJ4AaABAg,Could someone make time stamps of this,2,@kyngstonkarriem5746,False,False
5844,UgxyARuw4pEz7Vw87Jx4AaABAg,root,the hot chocolate gag finally returning made me shriek,2,@davidgannonreal,False,False
5845,UgxDKm6wiObGutoZFk14AaABAg,root,"Y'know the fact that Grace Chastity had a dark side doesn't come complelty as a surprise, especially if you've seen Nightmare Time and Abstinence camp in particular, but she still feels different here. 
In Abstinence camp her prudisness, overly religious zelaotery is played to absurd level and she seems to complelty missread most social cues like sarcasm or being hit on, to the point you'd think she's almost asexual and borderline auttistic sometime. And she seems like she's genuine in her fanaticism and weird ""innocence"". 
But here  she's also surpringly manipulative and hyprocitical. She's the one that comes up with perfectly illegal plans and ropes other in them, she's very quick to switch to ""yep we're gonnacover our crime and no one will snitch"" and being willing to deal in black magic.",26,@s.m.2523,False,False
5846,Ugy_-DFZZWo7sdDMIWV4AaABAg,root,"It’s 22 minutes past midnight and I have lost count of how many times I have replayed the Lords in Black song. Oh my God, they’ve hit a grand slam 🌟",3,@bethanyhitchen3989,False,False
5847,UgwhHiRbiZL0a7_B_7t4AaABAg,root,"Leave room for jesus! 😂 
Angela you were killing it throughout this production!",1,@Officalsarahlister,False,False
5848,UgwIHDGUWU6K8LLQWhp4AaABAg,root,i love the foreshadow during highschool is killing me,0,@juanjoseagramon8348,False,False
5849,UgxV5zw5tQAiX3SsMM54AaABAg,root,adored all the musical riffs and references to other hatchetfield based musicals also MY BOY PAUL!!!!I GOT TO SEE MY BOY!!,2,@ghost-nh9uf,False,False
5850,UgwxuQnfUdFIGllLncB4AaABAg,root,comment for the algorithm,0,@bilong92,False,False
5851,Ugyp5b_fyxDe4wRT5AJ4AaABAg,root,WHERE CAN I GET THE SWEATER WITH THE MUSHROOM ITS SO CUTE,2,@averagejoe1468,False,False
5852,Ugzn5AzM4xYsXX9FWdt4AaABAg,root,hi guys who was here for the good ending,0,@itskriber,False,False
5853,UgyXaEzMe8xcSNQajnt4AaABAg,root,I love how everything is connecting to the other hatchetfields! 😂,0,@Officalsarahlister,False,False
5854,UgxZXYR0Qe63w-z3q994AaABAg,root,AHHHHHHH I LOVE IT,1,@aliensarecool6972,False,False
5855,Ugz6ZxIs6JbitWs_--94AaABAg,root,Dude Richie do be giving all of us second hand embarrassment and it’s the funny kind 😭,10,@serenegenerally,False,False
5856,UgxRsgPRAQXHmg3jcWp4AaABAg,root,The cameos in Hatchet Town????? I watched the live ticket and I SWEAR all of those people weren’t actually in the show? 🥹,3,@meganjade247,False,False
5857,UgyTFPzXisAnQkMYq2x4AaABAg,root,"I've missed Mariah, it's so nice to see her back and absolutely killing it!!!",47,@Kate-ev5jc,False,False
5858,Ugx7WXd1skRIVKtqcjJ4AaABAg,root,Get your hands off me !! gently flails,0,@mayowhishes,False,False
5859,UgxFcDJ4QRs7AZjj0ix4AaABAg,root,"""And im in a hurry"" 
Yes love the little references throughout!",2,@Officalsarahlister,False,False
5860,UgxZnYSN_czBirFkcZl4AaABAg,root,"This was the first Hatchetfield musical that Peanuts the Pocket Squirrel didn't appear in, and it's also the first one to have a happy(ish) ending. Coincidence? I think not!",429,@warriyorcat,False,False
5861,UgxZnYSN_czBirFkcZl4AaABAg.9vrsy6maPRw9vshtczVJFV,UgxZnYSN_czBirFkcZl4AaABAg,YES! I was waiting for peanuts to appear during Hatchettown...,43,@basyisrael6885,False,False
5862,UgxZnYSN_czBirFkcZl4AaABAg.9vrsy6maPRw9vu-8iUZbzD,UgxZnYSN_czBirFkcZl4AaABAg,We could speculate that in this timeline Peanuts hasnt been adopted yet but if we factor in the 2 constants we always have: Jane's death and Paul and Emma getting together i dont think this would be the case since in both prior musicals and the Nightmare Time stories that mention him Paul and Emma getting together happens after Peanuts has become famous,50,@Jan-jt9jl,False,False
5863,UgxZnYSN_czBirFkcZl4AaABAg.9vrsy6maPRw9vu2bcb3kJk,UgxZnYSN_czBirFkcZl4AaABAg,Now THIS is the kind of theories I'm here for!!,18,@icynightsky441,False,False
5864,UgxZnYSN_czBirFkcZl4AaABAg.9vrsy6maPRw9vxByebr7HP,UgxZnYSN_czBirFkcZl4AaABAg,"connects red yarn to different pins on a cork board

ITS ALL COMING TOGETHER, GUYS!!!",17,@brotherkhrayn3525,False,False
5865,UgxZnYSN_czBirFkcZl4AaABAg.9vrsy6maPRw9vzZSG_V3kU,UgxZnYSN_czBirFkcZl4AaABAg,Genral MacNamara also wasn't in it,6,@mb-sb5ever,False,False
5866,UgyQs4vBKRnzcaE0Uqh4AaABAg,root,1:21:55 this song has real come from away energy,1,@luke.griffiths,False,False
5867,Ugw4iO5aCPVaExtgxwV4AaABAg,root,Using mostly the handheld footage in 'Hatchet Town' is so iconic,6,@internetshadow1272,False,False
5868,UgwoDSU1oVkXtoqhdYJ4AaABAg,root,THE TGWDLM SCENE !!!!!!!!,0,@kylamitchell3297,False,False
5869,Ugwf0eH5TTXTf6Mlduh4AaABAg,root,"My personal favorite song is ""Hatchet Town"" They perfectly got the panic and blaming each other of the town in this, the music and choreography is perfect and the addition of previous characters and additional actor cameos was the icing on the cake I never knew I needed! 

Also, the Big 5 reveal was epic! Although, I thought of all 5 as ""brothers"" from Webby's explanation in Nightmare Time. 🤔",37,@EmyLovett,False,False
5870,Ugwf0eH5TTXTf6Mlduh4AaABAg.9vrrJNyFM4j9vs6sbLwOrJ,Ugwf0eH5TTXTf6Mlduh4AaABAg,"Someone else explained it better, but they are referred to as masculine. But they're not in their true forms either.",10,@kellymal3693,False,False
5871,Ugwf0eH5TTXTf6Mlduh4AaABAg.9vrrJNyFM4j9vyTS2kK5ib,Ugwf0eH5TTXTf6Mlduh4AaABAg,"They mainly took the forms of high school stereotypes. But yeah, they’re also only referred to as masculine, doesn’t mean they’re in their true forms",0,@brotherkhrayn3525,False,False
5872,UgySCxyt8a9REIT4Zlh4AaABAg,root,Honestly I loved the cameo by Emma and Paul lmfaoooo,7,@thegoldroom947,False,False
5873,UgzIbU_mO1GGsD9Wg_t4AaABAg,root,this is amazing. i'm always so excited for new vids but this knocks it out of the park :D,0,@imnotsarcastic4085,False,False
5874,UgxX-WOVhK7dCASqBTN4AaABAg,root,10/10,0,@jumanjiman86,False,False
5875,UgznaA-pbNWSRjFBhGF4AaABAg,root,wait can someone tell me the time when jeff blim made a cameo??,1,@jessicabrookez7378,False,False
5876,UgznaA-pbNWSRjFBhGF4AaABAg.9vrr3x6OMdD9vrvHJaxmFq,UgznaA-pbNWSRjFBhGF4AaABAg,at about 1:22:19 :),2,@puppieparfait,False,False
5877,Ugy7SV5gpxH2mrv4gc54AaABAg,root,Not Joey finally getting his hot choclate 😭😭😭,0,@shy_tea_witch2972,False,False
5878,UgwgECTpfY31kSSLwRF4AaABAg,root,my favorite part of Starkid plays is that they're always so unserious in their plots but the actors take it so seriously,1,@lizoliver3021,False,False
5879,UgzXaYH6rOIlvHQSDeF4AaABAg,root,"Is the lord in black Pokey the entity behind TGWDLM? He says “what do you want Steph” like in that song, sounds like a callback.",4,@dylanbutt6246,False,False
5880,UgzXaYH6rOIlvHQSDeF4AaABAg.9vrqns-msuO9vrqv127Dh-,UgzXaYH6rOIlvHQSDeF4AaABAg,It's hinted that the blue goo that was infecting the townspeople came from pokey.,3,@r.j4925,False,False
5881,UgzXaYH6rOIlvHQSDeF4AaABAg.9vrqns-msuO9vsCxzcj6sJ,UgzXaYH6rOIlvHQSDeF4AaABAg,Yes but I really don't think they were thought up until Black Friday,2,@christophertomlinson8097,False,False
5882,Ugzih-nwDVZnVXPV4x14AaABAg,root,Richie is my favorite character. DANG IT,1,@fablife5603,False,False
5883,UgwHDVdgjgoxP9Uzeid4AaABAg,root,This production is a love letter to every starkid fan out there! thank you so much to every one involved and thank you for uploading it to youtube.,13,@klaraohman9506,False,False
5884,UgzKwXWe3skPbC6n8eN4AaABAg,root,THE MUSIC IS TOO CATCHY I NEED TO UPDATE MY PLAYLISTS WAHAHAHA,2,@voidofthevoidmv8530,False,False
5885,UgzbYZJdCUPHi_oLsX54AaABAg,root,Ruth was painfully relatable,1,@Vittahereyup,False,False
5886,UgwUlPEiXLwL4D6f-sZ4AaABAg,root,i still think it was donna tbh,4,@Azimii,False,False
5887,UgxeHuMlPnQg1ppU9dh4AaABAg,root,Hatchet Town is my top favourite!,0,@runeclovegates,False,False
5888,Ugxm9jN_CFmyq15MD4l4AaABAg,root,"""He's talking to Stephani Loter!!"" ""NANI?!?"" 
I found my fave here.",2,@Bloodpix,False,False
5889,Ugw5Z2kbH2dj2RG7qlN4AaABAg,root,What a ride!,0,@cheshireshadow518,False,False
5890,Ugw6cnGgP_0FBsmH75J4AaABAg,root,Your friendly reminder that the Lords in Black are canonically male/masc (they are always referred to in a masculine sense) and yet Nibbly and Blinky just decided to present to the gang femininely with luscious locks and pretty clothes and definitely would have swallowed the kneecaps of anyone who told them they couldn’t,1200,@HauntingYourLocalIkea,False,False
5891,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vtwq80rhqf,Ugw6cnGgP_0FBsmH75J4AaABAg,Huge Candy vibes from Nibbly but Kim's teeth wowza!!!,65,@HHSDaily,False,False
5892,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vtxwRJCW70,Ugw6cnGgP_0FBsmH75J4AaABAg,Someone else pointed out that their human forms represent different highschool archetypes and honestly what group of stereotypes would be complete without a preppy cheerleader and the weird girl outsider,224,@Jan-jt9jl,False,False
5893,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vu0dTIlgAk,Ugw6cnGgP_0FBsmH75J4AaABAg,“how I look with he/him in my bio” and it’s just an image of Kim as Nibbly,173,@owenshirrell1150,False,False
5894,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vuWMNEUyUK,Ugw6cnGgP_0FBsmH75J4AaABAg, @Jan-jt9jl  ... Okay I can see these two and Wiggly as sme kind of preppy class president but I'm not seeing what Pokey (the blue guy) and Tinky (yellow) are supposed to be as highschooler type then.,11,@s.m.2523,False,False
5895,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vuXupJuY_8,Ugw6cnGgP_0FBsmH75J4AaABAg, @s.m.2523  there is no way that pokey isn't the theatre kid. and tinky... hmmm like the rebel maybe? isn't he wearing a motorcycle jacket? maybe he rides a skateboard.,62,@lunavixrn5651,False,False
5896,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vurURp35eO,Ugw6cnGgP_0FBsmH75J4AaABAg,​diversity win! this demonic outerdimensional entity is gender nonconforming!,0,@Valtharr,False,False
5897,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vvBFXvPtJd,Ugw6cnGgP_0FBsmH75J4AaABAg,"I mean, Nibbly seems to subsist on a diet of Honey Queens… and you are what you eat.",42,@anone.mousse674,False,False
5898,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vvBLoLqEv3,Ugw6cnGgP_0FBsmH75J4AaABAg," @lunavixrn5651  Rebel prankster-type. And Wiggly seems to be the Prom King, if that crown is anything to go by.",35,@anone.mousse674,False,False
5899,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vwg52hNSYm,Ugw6cnGgP_0FBsmH75J4AaABAg, @anone.mousse674  i read the Crown more as King of the Highschool and not Prom King but that actually works pretty well,12,@Jan-jt9jl,False,False
5900,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vwpTV4ufyy,Ugw6cnGgP_0FBsmH75J4AaABAg,Love that nibbly and blinky are canonically fem boys,20,@levitate08,False,False
5901,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vwqRlGGiiZ,Ugw6cnGgP_0FBsmH75J4AaABAg," @levitate08  I think it's more that they're cosmic entities whose very being defies gender or sex, but they appear as whatever will allow mortals to comprehend them before their screaming deaths.",32,@anone.mousse674,False,False
5902,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vx2JZxT9R8,Ugw6cnGgP_0FBsmH75J4AaABAg," @Jan-jt9jl  Wiggly the ""Prom King"", Nibbly the ""Candy loving Cheerleader"", Blinky the ""Kooky stalker / School newspaper girl"", Pokey the ""Theater Kid"" and Tinky the ""Delinquent"". The 5 Highschool Archetypes that the Lords in Black appear as.",35,@mementomori5580,False,False
5903,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vxeVRHdIC7,Ugw6cnGgP_0FBsmH75J4AaABAg,The Lords may be Eldritch horrors but they still respect and support their siblings' identities and vaporize anyone who doesn't,7,@jimmy_the_squid9456,False,False
5904,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vxhf4piSo9,Ugw6cnGgP_0FBsmH75J4AaABAg,Nibbly would swallow their kneecaps and Blinky would watch sadistically*,1,@houselemuellan8756,False,False
5905,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vxiUUHgiyq,Ugw6cnGgP_0FBsmH75J4AaABAg,And Webby's the prom queen that transferred to another school lmao,5,@houselemuellan8756,False,False
5906,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vyw6VwsizP,Ugw6cnGgP_0FBsmH75J4AaABAg,But! Webby presents as feminine and referred to with she/her pronouns by Hannah and Lex. However all the rest she refers to them as her “brothers”. Slay kings,10,@macytyler4277,False,False
5907,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vz9-nlyVyj,Ugw6cnGgP_0FBsmH75J4AaABAg,Nibbly's body is made of melted pig flesh in Honey Queen so what better way to represent that then to give him pigtails.,9,@ampersketch,False,False
5908,Ugw6cnGgP_0FBsmH75J4AaABAg.9vrnhOaM25C9vzu4OG9yGb,Ugw6cnGgP_0FBsmH75J4AaABAg,id smash nibbly pass blinky. next question.,0,@K1NG0FW0LV35,False,False
5909,Ugx40ATgg1Gz1x_gU5t4AaABAg,root,No but hear me out. 1:23:26 best riff in starkid history? Chills,7,@richnewt,False,False
5910,Ugy5I3zv5jqSXTQXmiV4AaABAg,root,I just finished watching and MY GOD THAT WAS SOOO GOOD!!! This hatchetfield series is pure complete genius I love it so much,1,@AngelLikesArt,False,False
5911,UgxMLUGgoNC4wYc_tUJ4AaABAg,root,oml those chairs give me flashbacks,1,@theillogicalmindset,False,False
5912,Ugz17dav4RCMwnwAKCh4AaABAg,root,My new favourite Starkid Musical. Especially having watched all of Nightmare Time. This cast completely knocked this show out of the park.,0,@nestlescrumch2035,False,False
5913,Ugz-1r4QXv3GR46YJ1Z4AaABAg,root,i live for starkid's musicals,1,@peachyserenade,False,False
5914,UgyH_szSKjgPqhFmcyx4AaABAg,root,"They missed the perfect opportunity to have Richie say ""Omae wa mou shindeiru"" when he saw Max before the big game XD",2,@northnick3317,False,False
5915,UgxlJz_SxESfAvlFkBB4AaABAg,root,"I just LOVE how we get more and more lore about this universe and everything makes more and more sense. AAAAAH, this is so cool",2,@jule4772,False,False
5916,UgwgsgjXJEe3XCS3XRF4AaABAg,root,we are so fucking back,1,@x2433,False,False
5917,Ugzs0b-8s4q0kVADC2F4AaABAg,root,the way starkid perfectly blends silliness and real drama needs to be Studied,59,@yeahabee,False,False
5918,Ugzs0b-8s4q0kVADC2F4AaABAg.9vrmv7i0Pjj9vwCLPq4XWG,Ugzs0b-8s4q0kVADC2F4AaABAg,No fr! It's so good.,3,@00s.v.n.s00,False,False
5919,UgzlZV4ySPnHde9AK_N4AaABAg,root,The hot chocolate guy has always been Pete THIS WHOLE time he was Pete. Thank for bringing him to the light.,15,@roxanne4627,False,False
5920,UgwH16W0XKLhgw94ZmN4AaABAg,root,1:44:11 OMG the hair toss is EVERYTHING!!,1,@GiorgiLursmanashvili-fm4bg,False,False
5921,Ugwmxtc8y2cH0osxwr94AaABAg,root,The soundtrack for this show is beyond incredible. Definitely gonna have this on repeat,5,@emilybrashears5634,False,False
5922,Ugx2EMWVK0x62ZyvPzB4AaABAg,root,"""GET your hands out of your pockets! PUT your hands down! HE'S GOING FOR A GUN."" fucking KILLS me every time",1400,@arosebyanyothername3995,False,False
5923,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vtxAKHMG0a,Ugx2EMWVK0x62ZyvPzB4AaABAg,"Everytime the ""We're Cops"" theme played when the red/blue lights came up I smiled.",210,@HHSDaily,False,False
5924,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vuR_-4Lroy,Ugx2EMWVK0x62ZyvPzB4AaABAg, @HHSDaily same! and when paul was talking and you heard the “inevitable” leitmotif. had me giggling and kicking my feet,120,@noelleq2193,False,False
5925,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vv-MmG_FxP,Ugx2EMWVK0x62ZyvPzB4AaABAg,"""Kills me every time."" Babe, it was released today.",20,@madisonhallman8702,False,False
5926,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vv4QJctVbI,Ugx2EMWVK0x62ZyvPzB4AaABAg, @madisonhallman8702  I literally bought the digital ticket more than seven months ago,54,@arosebyanyothername3995,False,False
5927,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vv5Q3VaHi5,Ugx2EMWVK0x62ZyvPzB4AaABAg," @arosebyanyothername3995  Sorry homie, I just wanted to do a funny bit. I bet a ton of us are watching and rewatching over and over again. I know I am. I meant no disrespect.",15,@madisonhallman8702,False,False
5928,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vw3oTnaHq1,Ugx2EMWVK0x62ZyvPzB4AaABAg,"Yeah, we're cops and we make sense",15,@amog5867,False,False
5929,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vwEzSU-uBX,Ugx2EMWVK0x62ZyvPzB4AaABAg,i think officer bailey is one of my favourite side characters,7,@greythomas6199,False,False
5930,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9vwtqiXtnzy,Ugx2EMWVK0x62ZyvPzB4AaABAg,Curt’s delivery of that was brilliant😂,6,@Imdoingmybest22,False,False
5931,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9w44DfLxFM2,Ugx2EMWVK0x62ZyvPzB4AaABAg,"Step into the vehicle, step out of the vehicle!",4,@Oscar_Wednesday,False,False
5932,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9w5oHXxli-1,Ugx2EMWVK0x62ZyvPzB4AaABAg," @noelleq2193 The ""Inevitable"" motif killed me. I was so sad about it. To think that such a sad number became almost Paul's theme hurts.",12,@Delilah_Fields,False,False
5933,Ugx2EMWVK0x62ZyvPzB4AaABAg.9vrmQhMPbkE9wLu10vo--1,Ugx2EMWVK0x62ZyvPzB4AaABAg,I feel like this is so underrated since it’s so funny,3,@itscosmicnerd,False,False
5934,UgzpVf8q8tKVtQpNyyV4AaABAg,root,"Jeff deserves so much man. The whole team does, but the talent is immense and insane. This was phenomenal.",198,@francheska3128,False,False
5935,Ugy4K8Ck4xde2rLzzJJ4AaABAg,root,OMG ITS HERE,1,@plastiicbag,False,False
5936,Ugz3oK5-jFcYTeGl0ml4AaABAg,root,"Considering that we're getting Workin' Boys soon, it wont be long until we see The Barbecue Monologues.",2,@HeeHanDosentExist,False,False
5937,UgxSKePHCgt2_w7vhk54AaABAg,root,HES IN A HURRY,1,@eeeeeeeeeee232,False,False
5938,UgzsDEMJv62Cn9f6JPR4AaABAg,root,"I like Black Friday, but in my opinion, I like this one quite a bit more! I may be biased because I love slashers and really love the ""I Know What You Did Last Summer"" kind of vibes in this one. Also the songs are absolute bangers!",7,@toastymarshmallow5372,False,False
5939,UgzdV_Qal4hFdtvdxpB4AaABAg,root,SKELE-INN,3,@peterfranc6370,False,False
5940,UgyS-RcDbtthxnj_9mp4AaABAg,root,GUYS.,1,@Lilly32628,False,False
